text_id	sequence_number	word_id	phonetic_transcription	word_form	morphs	gloss	session_id	session_name	sequence_number_text	start_time	end_time	person_id	person_code	text	phonetic_transcription_text	morphs_text	gloss_text	english_translation_text	indonesian_translation	comments	data_set_id	data_set_name	date	location	region	latitude	longitude	genre	subgenre	mode	elicited_or_natural	situation	duration	record_count	word_count	classification	project_id	project_name	description	session_count	primary_or_secondary	n_languoid_id	n_languoid_name	languoid_name_new
16052012522422987e7	3	10040409552852027e7	NA	bahagia	bahagia	happy	2396	TPN-20131229b-LID	216	0:05:41.725	0:05:42.89	2958	TINLID	kəluwarga daʔ bahagia d͡ʒadiᵃ.	NA	kəluwarga daʔ bahagia d͡ʒadi -ᵃ	family NEG happy become.A -A	NA	keluarga tidak bahagia.	NA	59	Tapan Binjai	2013-12-29	Kampung Binjai (Tapan), Pesisir Selatan	West Sumatra	NA	NA	Conversation	NA	Spoken	Natural	di rumah Tinah, berbicara tentang rencana Tinah mau masuk kuliah dan tentang teman-teman Tinah.	0:15:49.507	625	2450	Other Sumatra Malayic (Langkat, Tapan, Muko-Muko, Besemah, Sarang Lang, Bangka)	5	Tapan Binjai	A corpus of naturalistic speech from the Binjai dialect of Tapan.	56	Primary	1	1	Tapan Binjai
16052019161376698e7	2	13052118243714458e7	NA	sonaŋ	sonaŋ	happy:A	2163	TPS-20120629-FIT	45	0:02:10.585	0:02:11.21	872	EXPFIT	la sonaŋ?	NA	la sonaŋ	PFCT happy:A	Are you happy with that?	Sudah enak cari uang?	NA	49	Tapus	2012-06-29	Kampung Pasir (Tapus) Pasaman Timur.	West Sumatra	NA	NA	conversation	NA	spoken	natural	percakapan di rumah Fitri pada malam hari, Fitri berbicara dengan Irma, membicarakan tentang kehidupan Irma.	0:15:31.445	364	1942	Minangkabau (various dialects)	28	Tapus Minangkabau	A corpus of naturalistic speech from the Tapus dialect of Minangkabau.	61	Primary	1	1	Minangkabau, Tapus
16052019161718883e7	3	13052118243714458e7	NA	sonaŋ	sonaŋ	happy:A	2163	TPS-20120629-FIT	157	0:07:37.035	0:07:40.81	872	EXPFIT	e, ni sonaŋ (a)po, uraŋ mano laki ni roza, pesisia n(d)o?	NA	e ni sonaŋ apo uraŋ mano laki ni roza pesisia ndo	hey REL:N happy:A what:A person:A which:A husband:A TRU.older.sister Roza Pesisir NEG:N	Hey, where is is Roza's husband from? Is he from the Pesisir?	e, orang mana suami kak Roza, orang Pesisir?	Pesisir is the southwestern part of West Sumatra.	49	Tapus	2012-06-29	Kampung Pasir (Tapus) Pasaman Timur.	West Sumatra	NA	NA	conversation	NA	spoken	natural	percakapan di rumah Fitri pada malam hari, Fitri berbicara dengan Irma, membicarakan tentang kehidupan Irma.	0:15:31.445	364	1942	Minangkabau (various dialects)	28	Tapus Minangkabau	A corpus of naturalistic speech from the Tapus dialect of Minangkabau.	61	Primary	1	1	Minangkabau, Tapus
1605201922171974e8	5	13052118243714458e7	NA	sonaŋ	sonaŋ	happy:A	2164	TPS-20120718-FIT	374	0:18:38.23	0:18:40.82	1624	LINFIT	o, kalo di sinun, sonaŋ.	NA	o kalaw di sinun sonaŋ	FILL if:N LOC there:N happy:A	Oh, when I was there I was happy.	kalau di situ, senang.	NA	49	Tapus	2012-07-18	Kampung Pasir (Tapus) Pasaman Timur.	West Sumatra	NA	NA	Conversation	NA	Spoken	Natural	Percakapan di rumah kakak Fitri namanya Lina, membicarakan tentang cara membuat berbagai macam kue.	0:24:33.99	494	2566	Minangkabau (various dialects)	28	Tapus Minangkabau	A corpus of naturalistic speech from the Tapus dialect of Minangkabau.	61	Primary	1	1	Minangkabau, Tapus
1605201929464613e8	5	13052118243714458e7	NA	sonaŋ	sonaŋ	happy:A	2165	TPS-20120719-FIT	109	0:04:28.89	0:04:30.45	2262	PIKFIT	tapi ndo ŋapo doh, sonaŋ d͡ʒuwo ɲo.	NA	tapi ndo ŋ- apo doh sonaŋ d͡ʒuwo ɲoh	but:N NEG:N N- what:A NEGPOL happy:A also:N NYO:N	But no problem, I'm happy about it anyhow.	tapi tidak apa-apa, senang juga kok.	NA	49	Tapus	2012-07-19	Kampung Pasir (Tapus) Pasaman Timur.	West Sumatra	NA	NA	Conversation	NA	Spoken	Natural	Percakapan di rumah Pika, membicarakan tentang liburan Pika dan kejadian yang menimpa Fitri.	0:20:36.06	536	2088	Minangkabau (various dialects)	28	Tapus Minangkabau	A corpus of naturalistic speech from the Tapus dialect of Minangkabau.	61	Primary	1	1	Minangkabau, Tapus
16052019294676608e7	2	13052118243714458e7	NA	sonaŋ	sonaŋ	happy:A	2165	TPS-20120719-FIT	110	0:04:31.35	0:04:32.38	872	EXPFIT	ŋapo sonaŋ?	NA	ŋ- apo sonaŋ	N- what:A happy:A	Why are you happy?	kenapa senang?	NA	49	Tapus	2012-07-19	Kampung Pasir (Tapus) Pasaman Timur.	West Sumatra	NA	NA	Conversation	NA	Spoken	Natural	Percakapan di rumah Pika, membicarakan tentang liburan Pika dan kejadian yang menimpa Fitri.	0:20:36.06	536	2088	Minangkabau (various dialects)	28	Tapus Minangkabau	A corpus of naturalistic speech from the Tapus dialect of Minangkabau.	61	Primary	1	1	Minangkabau, Tapus
16052019294681568e7	2	13052118243714458e7	NA	sonaŋ	sonaŋ	happy:A	2165	TPS-20120719-FIT	113	0:04:36.97	0:04:37.76	872	EXPFIT	ŋapo sonaŋ?	NA	ŋ- apo sonaŋ	N- what:A happy:A	Why are you happy?	kenapa senang?	NA	49	Tapus	2012-07-19	Kampung Pasir (Tapus) Pasaman Timur.	West Sumatra	NA	NA	Conversation	NA	Spoken	Natural	Percakapan di rumah Pika, membicarakan tentang liburan Pika dan kejadian yang menimpa Fitri.	0:20:36.06	536	2088	Minangkabau (various dialects)	28	Tapus Minangkabau	A corpus of naturalistic speech from the Tapus dialect of Minangkabau.	61	Primary	1	1	Minangkabau, Tapus
1605201929465219e8	1	13052118243714458e7	NA	sonaŋ	sonaŋ	happy:A	2165	TPS-20120719-FIT	114	0:04:38.65	0:04:40.02	2262	PIKFIT	sonaŋ, poi main-main.	NA	sonaŋ poi main ~ main	happy:A go:A play:A ~ play:A	I'm happy to go travel.	senang, pergi main-main.	NA	49	Tapus	2012-07-19	Kampung Pasir (Tapus) Pasaman Timur.	West Sumatra	NA	NA	Conversation	NA	Spoken	Natural	Percakapan di rumah Pika, membicarakan tentang liburan Pika dan kejadian yang menimpa Fitri.	0:20:36.06	536	2088	Minangkabau (various dialects)	28	Tapus Minangkabau	A corpus of naturalistic speech from the Tapus dialect of Minangkabau.	61	Primary	1	1	Minangkabau, Tapus
160520193741661e9	7	13052118243714458e7	NA	sonaŋ	sonaŋ	happy:A	2166	TPS-20120720-FIT	284	0:09:51.37	0:09:55.68	1626	LINMAR	ko ayia aŋeʔ itu teʔ mandi sonaŋ teʔ ɲo, sudah mandi du sonaŋ baden waʔ du.	NA	ko ayia aŋeʔ i- tu teʔ mandi sonaŋ teʔ ɲoh sudah mandi du sonaŋ badan awaʔ du	to:N water:A hot:A I- that:A TRU.aunt:A bathe:A happy:A TRU.aunt:A NYO:N PFCT:A bathe:A that:A happy:A body:A 1:N that:A	Taking a bath in hot water is refreshing. After taking a bath, our body feels so weightless.	Mandi ke air panas itu segar buk, setelah mandi badan kita terasa ringan.	NA	49	Tapus	2012-07-20	Kampung Pasir (Tapus) Pasaman Timur.	West Sumatra	NA	NA	Conversation	NA	Spoken	Natural	Percakapan di rumah Ibu Simar, membicarakan tentang kehidupan Ibu Simar.	0:30:17.93	896	3755	Minangkabau (various dialects)	28	Tapus Minangkabau	A corpus of naturalistic speech from the Tapus dialect of Minangkabau.	61	Primary	1	1	Minangkabau, Tapus
160520193741661e9	13	13052118243714458e7	NA	sonaŋ	sonaŋ	happy:A	2166	TPS-20120720-FIT	284	0:09:51.37	0:09:55.68	1626	LINMAR	ko ayia aŋeʔ itu teʔ mandi sonaŋ teʔ ɲo, sudah mandi du sonaŋ baden waʔ du.	NA	ko ayia aŋeʔ i- tu teʔ mandi sonaŋ teʔ ɲoh sudah mandi du sonaŋ badan awaʔ du	to:N water:A hot:A I- that:A TRU.aunt:A bathe:A happy:A TRU.aunt:A NYO:N PFCT:A bathe:A that:A happy:A body:A 1:N that:A	Taking a bath in hot water is refreshing. After taking a bath, our body feels so weightless.	Mandi ke air panas itu segar buk, setelah mandi badan kita terasa ringan.	NA	49	Tapus	2012-07-20	Kampung Pasir (Tapus) Pasaman Timur.	West Sumatra	NA	NA	Conversation	NA	Spoken	Natural	Percakapan di rumah Ibu Simar, membicarakan tentang kehidupan Ibu Simar.	0:30:17.93	896	3755	Minangkabau (various dialects)	28	Tapus Minangkabau	A corpus of naturalistic speech from the Tapus dialect of Minangkabau.	61	Primary	1	1	Minangkabau, Tapus
160520193741764e9	1	13052118243714458e7	NA	sonaŋ	sonaŋ	happy:A	2166	TPS-20120720-FIT	297	0:10:18.73	0:10:19.32	1626	LINMAR	so(naŋ).	NA	sonaŋ	happy:A	...(I'll be) happy.	...senang.	NA	49	Tapus	2012-07-20	Kampung Pasir (Tapus) Pasaman Timur.	West Sumatra	NA	NA	Conversation	NA	Spoken	Natural	Percakapan di rumah Ibu Simar, membicarakan tentang kehidupan Ibu Simar.	0:30:17.93	896	3755	Minangkabau (various dialects)	28	Tapus Minangkabau	A corpus of naturalistic speech from the Tapus dialect of Minangkabau.	61	Primary	1	1	Minangkabau, Tapus
16052019374176926e7	4	13052118243714458e7	NA	sonaŋ	sonaŋ	happy:A	2166	TPS-20120720-FIT	298	0:10:20.7	0:10:22.88	1755	MARLIN	sudah ame apo, sonaŋ.	NA	sudah ame apo sonaŋ	PFCT:A just:N what:A happy:A	After (taking a bath), I'll be happy.	Sudah saja mandi, senang.	'what' means taking a bath.	49	Tapus	2012-07-20	Kampung Pasir (Tapus) Pasaman Timur.	West Sumatra	NA	NA	Conversation	NA	Spoken	Natural	Percakapan di rumah Ibu Simar, membicarakan tentang kehidupan Ibu Simar.	0:30:17.93	896	3755	Minangkabau (various dialects)	28	Tapus Minangkabau	A corpus of naturalistic speech from the Tapus dialect of Minangkabau.	61	Primary	1	1	Minangkabau, Tapus
16052020004666576e7	2	13052118243714458e7	NA	sonaŋ	sonaŋ	happy:A	2168	TPS-20120826-FIT	228	0:09:08.71	0:09:11.49	2406	RIAFIT	baʔmano sonaŋ raso diyã poi ko payakumbuah potaŋ duah?	NA	baʔmano sonaŋ raso diyã poi ko payakumbua potaŋ du	like.which:N happy:A feel:A 2SG.female:N go:A to:N Payakumbuh yesterday:A that:A	were you happy to go to Payakumbuh yesterday?	Bagaimana, asyik ngak pergi ke Payakumbuh kemaren itu?	NA	49	Tapus	2012-08-26	Kampung Pasir (Tapus) Pasaman Timur.	West Sumatra	NA	NA	Conversation	NA	Spoken	Natural	Percakapan di rumah Fitri pada malam hari, Fitri berbicara dengan Fitria, membicarakan tentang Maya, bang Sukri dan kejadian yang menimpa Desi di Pasar Raya Padang.	0:20:12.69	491	2601	Minangkabau (various dialects)	28	Tapus Minangkabau	A corpus of naturalistic speech from the Tapus dialect of Minangkabau.	61	Primary	1	1	Minangkabau, Tapus
16052020004650463e7	2	13052200012933926e7	NA	sonaŋː	sonaŋː	happy:O	2168	TPS-20120826-FIT	229	0:09:13.44	0:09:14.66	872	EXPFIT	lai sonaŋː.	NA	lai sonaŋː	exist:N happy:O	(I was) happy.	senang.	NA	49	Tapus	2012-08-26	Kampung Pasir (Tapus) Pasaman Timur.	West Sumatra	NA	NA	Conversation	NA	Spoken	Natural	Percakapan di rumah Fitri pada malam hari, Fitri berbicara dengan Fitria, membicarakan tentang Maya, bang Sukri dan kejadian yang menimpa Desi di Pasar Raya Padang.	0:20:12.69	491	2601	Minangkabau (various dialects)	28	Tapus Minangkabau	A corpus of naturalistic speech from the Tapus dialect of Minangkabau.	61	Primary	1	1	Minangkabau, Tapus
16052020004694503e7	2	13052200012933926e7	NA	sonaŋː	sonaŋː	happy:O	2168	TPS-20120826-FIT	231	0:09:16.14	0:09:16.97	2406	RIAFIT	apo sonaŋː?	NA	apo sonaŋː	what:A happy:O	What made you happy?	Apa senangnya?	NA	49	Tapus	2012-08-26	Kampung Pasir (Tapus) Pasaman Timur.	West Sumatra	NA	NA	Conversation	NA	Spoken	Natural	Percakapan di rumah Fitri pada malam hari, Fitri berbicara dengan Fitria, membicarakan tentang Maya, bang Sukri dan kejadian yang menimpa Desi di Pasar Raya Padang.	0:20:12.69	491	2601	Minangkabau (various dialects)	28	Tapus Minangkabau	A corpus of naturalistic speech from the Tapus dialect of Minangkabau.	61	Primary	1	1	Minangkabau, Tapus
1605202000462387e8	1	13052200012933926e7	NA	sonaŋː	sonaŋː	happy:O	2168	TPS-20120826-FIT	232	0:09:17.6	0:09:18.16	872	EXPFIT	sonaŋː.	NA	sonaŋː	happy:O	(I was) happy.	Senangnya.	NA	49	Tapus	2012-08-26	Kampung Pasir (Tapus) Pasaman Timur.	West Sumatra	NA	NA	Conversation	NA	Spoken	Natural	Percakapan di rumah Fitri pada malam hari, Fitri berbicara dengan Fitria, membicarakan tentang Maya, bang Sukri dan kejadian yang menimpa Desi di Pasar Raya Padang.	0:20:12.69	491	2601	Minangkabau (various dialects)	28	Tapus Minangkabau	A corpus of naturalistic speech from the Tapus dialect of Minangkabau.	61	Primary	1	1	Minangkabau, Tapus
1605202016212205e8	1	13052118243714458e7	NA	sonaŋ	sonaŋ	happy:A	2170	TPS-20121027-FIT	86	0:02:26.34	0:02:27.29	1624	LINFIT	sonaŋ.	NA	sonaŋ	happy:A	Happy.	senang.	NA	49	Tapus	2012-10-27	Kampung Pasir (Tapus) Pasaman Timur.	West Sumatra	NA	NA	Conversation	NA	Spoken	Natural	Percakapan di rumah Ibu Lijah pada sore hari, Fitri berbicara dengan Ibu Lijah, Ibu Suna dan kak Lina, membicarakan tentang lebaran haji dan tentang gosip mengenai Iyan.	0:46:43.23	1484	8220	Minangkabau (various dialects)	28	Tapus Minangkabau	A corpus of naturalistic speech from the Tapus dialect of Minangkabau.	61	Primary	1	1	Minangkabau, Tapus
16052020164687756e7	1	13052200012933926e7	NA	sonaŋː	sonaŋː	happy:O	2170	TPS-20121027-FIT	691	0:21:14.688	0:21:15.923	1617	LIJFIT	sonaŋː yo tiboõ ɲo.	NA	sonaŋː yo tiboõ ɲoh	happy:O 3:N arrive:O NYO:N	She is happy.	dia senang.	NA	49	Tapus	2012-10-27	Kampung Pasir (Tapus) Pasaman Timur.	West Sumatra	NA	NA	Conversation	NA	Spoken	Natural	Percakapan di rumah Ibu Lijah pada sore hari, Fitri berbicara dengan Ibu Lijah, Ibu Suna dan kak Lina, membicarakan tentang lebaran haji dan tentang gosip mengenai Iyan.	0:46:43.23	1484	8220	Minangkabau (various dialects)	28	Tapus Minangkabau	A corpus of naturalistic speech from the Tapus dialect of Minangkabau.	61	Primary	1	1	Minangkabau, Tapus
1605202016574372e8	6	13052118243714458e7	NA	sonaŋ	sonaŋ	happy:A	2170	TPS-20121027-FIT	964	0:30:43.05	0:30:45.62	1617	LIJFIT	"""suaʔ la"", ne gu, la sonaŋ gu dulu waktu piya lubuaʔ.aluaŋ du."	NA	suaʔ la ne gu la sonaŋ gu dulu waktu piya lubuaʔ.aluaŋ du	tomorrow:A LAH REL:N 1:N PFCT happy:A 1:N before:A time:A Pia Lubuak.Aluang that:A	"""Tomorrow"" I said. I was happy when Pia was In Lubuk Alung yesterday."	"""besoklah"", kata saya, kemaren saya sudah senang waktu Pia ada di Lubuk Alung."	NA	49	Tapus	2012-10-27	Kampung Pasir (Tapus) Pasaman Timur.	West Sumatra	NA	NA	Conversation	NA	Spoken	Natural	Percakapan di rumah Ibu Lijah pada sore hari, Fitri berbicara dengan Ibu Lijah, Ibu Suna dan kak Lina, membicarakan tentang lebaran haji dan tentang gosip mengenai Iyan.	0:46:43.23	1484	8220	Minangkabau (various dialects)	28	Tapus Minangkabau	A corpus of naturalistic speech from the Tapus dialect of Minangkabau.	61	Primary	1	1	Minangkabau, Tapus
16052020165727376e7	10	13052118243714458e7	NA	sonaŋ	sonaŋ	happy:A	2170	TPS-20121027-FIT	966	0:30:47.38	0:30:50	1617	LIJFIT	naʔ poi tompeʔ piya, tompaŋ motorŋ, diantarg waʔ, kan sonaŋ waʔ.	NA	naʔ poi tompeʔ piya tompaŋ motorŋ di- antarŋ awaʔ kan sonaŋ awaʔ	want:A go:A place:A Pia get.help:A car:O DI- deliver:O 1:N KAN happy:A 1:N	(If you) want to Pia's place, just ask him to give you a ride in his car and he will give you a ride, we're happy.	mau pergi ke tempat Pia, numpang saja di mobilnya dan diantarkannya, kita senang	NA	49	Tapus	2012-10-27	Kampung Pasir (Tapus) Pasaman Timur.	West Sumatra	NA	NA	Conversation	NA	Spoken	Natural	Percakapan di rumah Ibu Lijah pada sore hari, Fitri berbicara dengan Ibu Lijah, Ibu Suna dan kak Lina, membicarakan tentang lebaran haji dan tentang gosip mengenai Iyan.	0:46:43.23	1484	8220	Minangkabau (various dialects)	28	Tapus Minangkabau	A corpus of naturalistic speech from the Tapus dialect of Minangkabau.	61	Primary	1	1	Minangkabau, Tapus
16052020505636245e7	1	13052118243714458e7	NA	sonaŋ	sonaŋ	happy:A	2172	TPS-20121029-FIT	409	0:13:54.25	0:13:55.36	2406	RIAFIT	sonaŋ samo apaʔ du.	NA	sonaŋ samo apaʔ du	happy:A with:A TRU.father:A that:A	Fun with her dad.	Asyik dengan bapaknya.	NA	49	Tapus	2012-10-29	Kampung Pasir (Tapus) Pasaman Timur.	West Sumatra	NA	NA	Conversation	NA	Spoken	Natural	Percakapan di rumah Fitri membicarakan tentang lebaran haji.	0:30:17.24	887	4454	Minangkabau (various dialects)	28	Tapus Minangkabau	A corpus of naturalistic speech from the Tapus dialect of Minangkabau.	61	Primary	1	1	Minangkabau, Tapus
16052021122086747e7	2	13052200012933926e7	NA	sonaŋː	sonaŋː	happy:O	2174	TPS-20130120-FIT	124	0:05:21.33	0:05:23.56	1624	LINFIT	ko sonaŋː anaʔ indo pantaŋ, pantaŋ tanah ha.	NA	ko sonaŋː anaʔ indo pantaŋ pantaŋ tanah ha	FUT:N happy:O child:A NEG:A prohibit:A prohibit:A soil:A huh	It is a happy moment if a child is allowed to step on the ground.	senangnya kalau anak tidak pantang tanah.	"""pantang tanah"" means that the new born baby is not allowed to step on the ground until the age of one year old."	49	Tapus	2013-01-20	Kampung Pasir (Tapus) Pasaman Timur.	West Sumatra	NA	NA	Conversation	NA	Spoken	Natural	Percakapan di rumah Ibu Simar, membicarakan tentang cara pembuatan Kacang Tujin dan tentang kehamilan.	0:29:48.3	697	2758	Minangkabau (various dialects)	28	Tapus Minangkabau	A corpus of naturalistic speech from the Tapus dialect of Minangkabau.	61	Primary	1	1	Minangkabau, Tapus
1605202112249591e8	1	13052118243714458e7	NA	sonaŋ	sonaŋ	happy:A	2174	TPS-20130120-FIT	222	0:09:16.88	0:09:18.57	1624	LINFIT	sonaŋ (h)ati bosuwo d͡ʒo t͡ʃut͡ʃu ɲo ndo?	NA	sonaŋ hati bo- suwo d͡ʒo t͡ʃut͡ʃu ɲoh ndo	happy:A liver:A BO- meet:N with:N grand.child:A NYO:N NEG:N	You must be very happy to meet your grandchild?	Hati senang kan bertemu dengan cucu?	NA	49	Tapus	2013-01-20	Kampung Pasir (Tapus) Pasaman Timur.	West Sumatra	NA	NA	Conversation	NA	Spoken	Natural	Percakapan di rumah Ibu Simar, membicarakan tentang cara pembuatan Kacang Tujin dan tentang kehamilan.	0:29:48.3	697	2758	Minangkabau (various dialects)	28	Tapus Minangkabau	A corpus of naturalistic speech from the Tapus dialect of Minangkabau.	61	Primary	1	1	Minangkabau, Tapus
1605202123417999e8	1	13052118243714458e7	NA	sonaŋ	sonaŋ	happy:A	2175	TPS-20130123-FIT	706	0:17:07.163	0:17:08.184	2406	RIAFIT	sonaŋ bomotor le.	NA	sonaŋ bo- motor le	happy:A BO- car:A more:N	It's more fun to drive a car.	lebih asyik mengendarai mobil.	NA	49	Tapus	2013-01-23	Kampung Pasir (Tapus) Pasaman Timur.	West Sumatra	NA	NA	Conversation	NA	Spoken	Natural	percakapan di depan rumah ibu Andah, membicarakan tentang penghasilan panen, rumah tangga bang Ijup, dan masalah kuliah Fitria.	0:30:34.133	1198	4779	Minangkabau (various dialects)	28	Tapus Minangkabau	A corpus of naturalistic speech from the Tapus dialect of Minangkabau.	61	Primary	1	1	Minangkabau, Tapus
16052021234186887e7	1	13052118243714458e7	NA	sonaŋ	sonaŋ	happy:A	2175	TPS-20130123-FIT	707	0:17:09.246	0:17:10.941	189	ANDFIT	sonaŋ mboʔ motor pado e (h)onda le?	NA	sonaŋ mo- boʔ motor pado e honda le	happy:A MO- bring:A car:A LOC:A uh.huh motorcycle:A more:N	Driving a car is more fun than riding a motorcycle?	lebih asyik mengendarai mobil daripada motor?	NA	49	Tapus	2013-01-23	Kampung Pasir (Tapus) Pasaman Timur.	West Sumatra	NA	NA	Conversation	NA	Spoken	Natural	percakapan di depan rumah ibu Andah, membicarakan tentang penghasilan panen, rumah tangga bang Ijup, dan masalah kuliah Fitria.	0:30:34.133	1198	4779	Minangkabau (various dialects)	28	Tapus Minangkabau	A corpus of naturalistic speech from the Tapus dialect of Minangkabau.	61	Primary	1	1	Minangkabau, Tapus
1605202123417756e8	1	13052118243714458e7	NA	sonaŋ	sonaŋ	happy:A	2175	TPS-20130123-FIT	711	0:17:13.683	0:17:15.541	189	ANDFIT	sonaŋ mombao motor dori (h)onda le?	NA	sonaŋ mo- m- bao motor dari honda le	happy:A MO- N- bring:A car:A from:A motorcycle:A more:N	Driving a car is more fun than riding a motorcycle?	lebih asyik mengendarai mobil daripada motor?	NA	49	Tapus	2013-01-23	Kampung Pasir (Tapus) Pasaman Timur.	West Sumatra	NA	NA	Conversation	NA	Spoken	Natural	percakapan di depan rumah ibu Andah, membicarakan tentang penghasilan panen, rumah tangga bang Ijup, dan masalah kuliah Fitria.	0:30:34.133	1198	4779	Minangkabau (various dialects)	28	Tapus Minangkabau	A corpus of naturalistic speech from the Tapus dialect of Minangkabau.	61	Primary	1	1	Minangkabau, Tapus
1605202123447919e8	1	13052118243714458e7	NA	sonaŋ	sonaŋ	happy:A	2175	TPS-20130123-FIT	767	0:18:51.35	0:18:52.043	2406	RIAFIT	sonaŋ teʔ.	NA	sonaŋ teʔ	happy:A TRU.aunt:A	Happy, aunt.	senang buk.	NA	49	Tapus	2013-01-23	Kampung Pasir (Tapus) Pasaman Timur.	West Sumatra	NA	NA	Conversation	NA	Spoken	Natural	percakapan di depan rumah ibu Andah, membicarakan tentang penghasilan panen, rumah tangga bang Ijup, dan masalah kuliah Fitria.	0:30:34.133	1198	4779	Minangkabau (various dialects)	28	Tapus Minangkabau	A corpus of naturalistic speech from the Tapus dialect of Minangkabau.	61	Primary	1	1	Minangkabau, Tapus
1605202123476482e8	2	13052118243714458e7	NA	sonaŋ	sonaŋ	happy:A	2175	TPS-20130123-FIT	850	0:21:03.859	0:21:06.186	1200	INAFIT	ndo sonaŋ do piaʔ.	NA	ndo sonaŋ do piaʔ	NEG:N happy:A NEGPOL TRU.EPIT	Not happy.	tidak senang.	NA	49	Tapus	2013-01-23	Kampung Pasir (Tapus) Pasaman Timur.	West Sumatra	NA	NA	Conversation	NA	Spoken	Natural	percakapan di depan rumah ibu Andah, membicarakan tentang penghasilan panen, rumah tangga bang Ijup, dan masalah kuliah Fitria.	0:30:34.133	1198	4779	Minangkabau (various dialects)	28	Tapus Minangkabau	A corpus of naturalistic speech from the Tapus dialect of Minangkabau.	61	Primary	1	1	Minangkabau, Tapus
16052021234771385e7	1	13052118243714458e7	NA	sonaŋ	sonaŋ	happy:A	2175	TPS-20130123-FIT	857	0:21:14.739	0:21:16.638	1200	INAFIT	sonaŋ t͡ʃ(ar)i pitih du do.	NA	sonaŋ t͡ʃari pitih du do	happy:A look.for:A money:A that:A NEGPOL	Not hard to earn money.	tidak susah mencari uang itu.	NA	49	Tapus	2013-01-23	Kampung Pasir (Tapus) Pasaman Timur.	West Sumatra	NA	NA	Conversation	NA	Spoken	Natural	percakapan di depan rumah ibu Andah, membicarakan tentang penghasilan panen, rumah tangga bang Ijup, dan masalah kuliah Fitria.	0:30:34.133	1198	4779	Minangkabau (various dialects)	28	Tapus Minangkabau	A corpus of naturalistic speech from the Tapus dialect of Minangkabau.	61	Primary	1	1	Minangkabau, Tapus
16052021235431136e7	9	13052219063120956e7	NA	boroi	boroi	happy:A	2175	TPS-20130123-FIT	1028	0:26:06.314	0:26:09.508	1200	INAFIT	iyo, anaʔ gu lokal ibuʔ du dulu sisi, boroi gu ɲo.	NA	iyo anaʔ gu lokal i- buʔ du dulu sisi boroi gu ɲoh	yes:N child:A 1:N class:A I- TRU.mother:A that:A before:A Sisi happy:A 1:N NYO:N	Yes, my child, Sisi liked to be in that teacher's (lit. mom) class, I am happy.	iya, anak saya Sisi dulu di kelas ibu itu, saya senang.	NA	49	Tapus	2013-01-23	Kampung Pasir (Tapus) Pasaman Timur.	West Sumatra	NA	NA	Conversation	NA	Spoken	Natural	percakapan di depan rumah ibu Andah, membicarakan tentang penghasilan panen, rumah tangga bang Ijup, dan masalah kuliah Fitria.	0:30:34.133	1198	4779	Minangkabau (various dialects)	28	Tapus Minangkabau	A corpus of naturalistic speech from the Tapus dialect of Minangkabau.	61	Primary	1	1	Minangkabau, Tapus
16052021235576933e7	2	13052118243714458e7	NA	sonaŋ	sonaŋ	happy:A	2175	TPS-20130123-FIT	1046	0:26:28.115	0:26:30.044	2406	RIAFIT	i, sonaŋ samo ibuʔ gus du du ɲoh.	NA	i sonaŋ samo i- buʔ gus du du ɲoh	FILL happy:A same:A I- TRU.mother:A Gus that:A that:A NYO:N	Fun with Mrs Gus.	asyik dengan ibu Gus itu.	NA	49	Tapus	2013-01-23	Kampung Pasir (Tapus) Pasaman Timur.	West Sumatra	NA	NA	Conversation	NA	Spoken	Natural	percakapan di depan rumah ibu Andah, membicarakan tentang penghasilan panen, rumah tangga bang Ijup, dan masalah kuliah Fitria.	0:30:34.133	1198	4779	Minangkabau (various dialects)	28	Tapus Minangkabau	A corpus of naturalistic speech from the Tapus dialect of Minangkabau.	61	Primary	1	1	Minangkabau, Tapus
16052021501064602e7	6	13052118243714458e7	NA	sonaŋ	sonaŋ	happy:A	2177	TPS-20130125-FIT	469	0:17:01.39	0:17:04.75	2099	NOVFIT	kisah pert͡ʃintaan awaŋ ge, yaŋ sonaŋ mondoŋarŋ.	NA	kisah per- t͡ʃinta -an awaŋ ge yaŋ sonaŋ mo- n- doŋarŋ	story:A PER.AN- love:A -CIRC Awang GE:A REL:N happy:A MO- N- hear:O	I love to her Awang's love story.	kisah percintaan Awang ini yang asyik mendengarnya.	NA	49	Tapus	2013-01-25	Kampung Pasir (Tapus) Pasaman Timur.	West Sumatra	NA	NA	Conversation	NA	Spoken	Natural	Percakapan di rumah Nova, membicarakan tentang keluarganya dan kejadian yang menimpa seseorang ketika mereka satu mobil ke Medan.	0:21:40.9	608	2829	Minangkabau (various dialects)	28	Tapus Minangkabau	A corpus of naturalistic speech from the Tapus dialect of Minangkabau.	61	Primary	1	1	Minangkabau, Tapus
