session_id	session_name	data_set_id	data_set_name	date	location	region	latitude	longitude	genre	subgenre	mode	elicited_or_natural	situation	duration	record_count	word_count	classification	project_id	project_name	description	session_count	primary_or_secondary	n_languoid_id	n_languoid_name	languoid_name_new
2546	PNK-20081015-BES	69	Middle Indonesia - Pontianak	2008-10-15	Pontianak	West Kalimantan	-0.027853	109.341581	Conversation	NA	Spoken	Natural	a conversation in Ani's house talking about Ipin and Upin film and baggers in Jakarta	0:31:36	766	3943	West Kalimantan Malayic (Balai Berkuak, Sambas, Pontianak Malay)	22	Middle Indonesia Project	NA	99	Primary	1	1	Pontianak Malay
2547	PNK-20081023-FIT	69	Middle Indonesia - Pontianak	2008-10-23	Pontianak	West Kalimantan	-0.027853	109.341581	Conversation	Personal	Spoken	Natural	Percakapan saat mengetik naskah di laptop	0:08:39	145	318	West Kalimantan Malayic (Balai Berkuak, Sambas, Pontianak Malay)	22	Middle Indonesia Project	NA	99	Primary	1	1	Pontianak Malay
2548	PNK-20081028a-BES	69	Middle Indonesia - Pontianak	2008-10-28	Pontianak	West Kalimantan	-0.027853	109.341581	Conversation	NA	Spoken	Natural	a conversation in the afternoon talking about background of Pontianak and culture in Pontianak people	0:57:23	962	7311	West Kalimantan Malayic (Balai Berkuak, Sambas, Pontianak Malay)	22	Middle Indonesia Project	NA	99	Primary	1	1	Pontianak Malay
2549	PNK-20081028b-BES	69	Middle Indonesia - Pontianak	2008-10-28	Pontianak	West Kalimantan	-0.027853	109.341581	Conversation	NA	Spoken	Natural	a conversation in the afternoon talking about difference among  people in the past time and now.	1:06:22	1260	9963	West Kalimantan Malayic (Balai Berkuak, Sambas, Pontianak Malay)	22	Middle Indonesia Project	NA	99	Primary	1	1	Pontianak Malay
2550	PNK-20081029-BES	69	Middle Indonesia - Pontianak	2008-10-29	Pontianak	West Kalimantan	-0.027853	109.341581	Conversation	NA	Spoken	Natural	A conversation talking about Hery's work experience	0:46:59	852	5503	West Kalimantan Malayic (Balai Berkuak, Sambas, Pontianak Malay)	22	Middle Indonesia Project	NA	99	Primary	1	1	Pontianak Malay
2551	PNK-20081107-BES	69	Middle Indonesia - Pontianak	2008-11-07	Pontianak	West Kalimantan	-0.027853	109.341581	Conversation	NA	Spoken	Natural	a conversation talking about Aliong's and Albert's activities for study	0:55:53	1113	7677	West Kalimantan Malayic (Balai Berkuak, Sambas, Pontianak Malay)	22	Middle Indonesia Project	NA	99	Primary	1	1	Pontianak Malay
2552	PNK-20081113-YUD	69	Middle Indonesia - Pontianak	2008-11-13	Pontianak	West Kalimantan	-0.027853	109.341581	Conversation	NA	Spoken	Natural	having conversation in living room; when ARYPNK demonstrate about infrared health therapy tool; talking about tool.	0:11:30	322	1409	West Kalimantan Malayic (Balai Berkuak, Sambas, Pontianak Malay)	22	Middle Indonesia Project	NA	99	Primary	1	1	Indonesian
2553	PNK-20081114-FIT	69	Middle Indonesia - Pontianak	2008-11-14	Pontianak	West Kalimantan	-0.027853	109.341581	Conversation	NA	Spoken	Natural	having a conversation in the living room; talking Kubu Raya's Regent.Election and infrastructure project.	0:09:15	257	983	West Kalimantan Malayic (Balai Berkuak, Sambas, Pontianak Malay)	22	Middle Indonesia Project	NA	99	Primary	1	1	Pontianak Malay
2554	PNK-20081114a-YUD	69	Middle Indonesia - Pontianak	2008-11-14	Pontianak	West Kalimantan	-0.027853	109.341581	Conversation	NA	Spoken	Natural	having conversation in FISIP UNTAN's waiting room; talking about preparations for design research seminar.	0:19:20	586	2426	West Kalimantan Malayic (Balai Berkuak, Sambas, Pontianak Malay)	22	Middle Indonesia Project	NA	99	Primary	1	1	Pontianak Malay
2555	PNK-20081114b-YUD	69	Middle Indonesia - Pontianak	2008-11-14	Pontianak	West Kalimantan	-0.027853	109.341581	Conversation	NA	Spoken	Natural	having conversation in living room; talking about RIGPNK life from elementary school, senior high school until university and student organization activities.	0:53:32	1894	7942	West Kalimantan Malayic (Balai Berkuak, Sambas, Pontianak Malay)	22	Middle Indonesia Project	NA	99	Primary	1	1	Indonesian
2556	PNK-20081120-YUD	69	Middle Indonesia - Pontianak	2008-11-20	Pontianak	West Kalimantan	-0.027853	109.341581	Conversation	NA	Spoken	Natural	having conversation in living room, talking about up-grading program for FKMI Nuruddin FISIP UNTAN board.	0:28:31	1055	3834	West Kalimantan Malayic (Balai Berkuak, Sambas, Pontianak Malay)	22	Middle Indonesia Project	NA	99	Primary	1	1	Pontianak Malay
2557	PNK-20090115-BES	69	Middle Indonesia - Pontianak	2009-01-15	Pontianak	West Kalimantan	-0.027853	109.341581	Conversation	NA	Spoken	Natural	a conversation talking about Capoeira dance and Jaya's work duty in Kelam.	0:58:29	1391	7617	West Kalimantan Malayic (Balai Berkuak, Sambas, Pontianak Malay)	22	Middle Indonesia Project	NA	99	Primary	1	1	Pontianak Malay
2558	PNK-20090118-YUD	69	Middle Indonesia - Pontianak	2009-01-18	West Kalimantan	West Kalimantan	NA	NA	Conversation	NA	Spoken	Natural	having conversation in KURPNK's living room, talking about lecture and Koran education center.	1:00:39	1669	7766	West Kalimantan Malayic (Balai Berkuak, Sambas, Pontianak Malay)	22	Middle Indonesia Project	NA	99	Primary	1	1	Pontianak Malay
2559	PNK-20090124-BES	69	Middle Indonesia - Pontianak	2009-01-24	Pontianak	West Kalimantan	-0.027853	109.341581	Conversation	NA	Spoken	Natural	a conversation talking about Deta's teaching experience and her boy friend.	1:30:50	1575	14202	West Kalimantan Malayic (Balai Berkuak, Sambas, Pontianak Malay)	22	Middle Indonesia Project	NA	99	Primary	1	1	Pontianak Malay
2560	PNK-20090129-BES	69	Middle Indonesia - Pontianak	2009-01-29	Pontianak	West Kalimantan	-0.027853	109.341581	Conversation	NA	Spoken	Natural	a conversation in the afternoon, talking about Yuli's family, the situation of muslim holiday and fishing on the river.	1:31:20	1431	10872	West Kalimantan Malayic (Balai Berkuak, Sambas, Pontianak Malay)	22	Middle Indonesia Project	NA	99	Primary	1	1	Pontianak Malay
2561	PNK-20090206-YUD	69	Middle Indonesia - Pontianak	2009-02-06	Pontianak	West Kalimantan	-0.027853	109.341581	Conversation	NA	Spoken	Natural	having conversation in FKIP Untan's garden, talking about study, family and future expectation.	0:59:34	2052	9984	West Kalimantan Malayic (Balai Berkuak, Sambas, Pontianak Malay)	22	Middle Indonesia Project	NA	99	Primary	1	1	Jakarta Indonesian
2562	PNK-20090207-YUD	69	Middle Indonesia - Pontianak	2009-02-07	Pontianak	West Kalimantan	-0.027853	109.341581	Conversation	NA	Spoken	Natural	having conversation in EXPPNK3's house living room, talking about life in board and obstacles of thesis arrangement etc.	1:18:00	2595	11271	West Kalimantan Malayic (Balai Berkuak, Sambas, Pontianak Malay)	22	Middle Indonesia Project	NA	99	Primary	1	1	Pontianak Malay
2563	PNK-20090223-BES	69	Middle Indonesia - Pontianak	2009-02-23	Pontianak	West Kalimantan	-0.027853	109.341581	Conversation	NA	Spoken	Natural	a conversation in Alex's house, discussing about Dayak Community of Melawi Regency in Pontianak	0:54:50	1036	6092	West Kalimantan Malayic (Balai Berkuak, Sambas, Pontianak Malay)	22	Middle Indonesia Project	NA	99	Primary	1	1	Pontianak Malay
2564	PNK-20090223-YUD	69	Middle Indonesia - Pontianak	2009-02-23	Pontianak	West Kalimantan	-0.027853	109.341581	Conversation	NA	Spoken	Natural	having conversation in FKIP Untan's garden, talking about pengalaman NIDPNK's senior high school in SMA Taruna, FISIP UNTAN, follow Pekan Seni Mahasiswa Nasional, Arung Sejarah Bahari, Pelayaran Kebangsaan, Drumband, and finishing thesis, planning work dan daily life.	1:12:20	3115	11458	West Kalimantan Malayic (Balai Berkuak, Sambas, Pontianak Malay)	22	Middle Indonesia Project	NA	99	Primary	1	1	Pontianak Malay
2565	PNK-20090227-BES	69	Middle Indonesia - Pontianak	2009-02-27	Pontianak	West Kalimantan	-0.027853	109.341581	Conversation	NA	Spoken	Natural	a conversation talking abot Dewi Persik, a sensational artist	0:30:45	642	4614	West Kalimantan Malayic (Balai Berkuak, Sambas, Pontianak Malay)	22	Middle Indonesia Project	NA	99	Primary	1	1	Pontianak Malay
2566	PNK-20090228-BES	69	Middle Indonesia - Pontianak	2009-02-28	Pontianak	West Kalimantan	-0.027853	109.341581	Conversation	NA	Spoken	Natural	a conversation talking about Pay Jarot Sujarwo, a writer in Pontianak, Oong's and Nova's family and activities both of them.	1:31:55	1754	11001	West Kalimantan Malayic (Balai Berkuak, Sambas, Pontianak Malay)	22	Middle Indonesia Project	NA	99	Primary	1	1	Pontianak Malay
2567	PNK-20090303-BES	69	Middle Indonesia - Pontianak	2009-03-03	Pontianak	West Kalimantan	-0.027853	109.341581	Conversation	NA	Spoken	Natural	a conversation talking about cap go meh celebration and human social life	1:29:06	1460	10697	West Kalimantan Malayic (Balai Berkuak, Sambas, Pontianak Malay)	22	Middle Indonesia Project	NA	99	Primary	1	1	Pontianak Malay
2568	PNK-20090305-BES	69	Middle Indonesia - Pontianak	2009-03-05	Pontianak	West Kalimantan	-0.027853	109.341581	Conversation	NA	Spoken	Natural	a conversation in the afternoon, talking about working and Eli's friend	1:34:02	1685	13901	West Kalimantan Malayic (Balai Berkuak, Sambas, Pontianak Malay)	22	Middle Indonesia Project	NA	99	Primary	1	1	Pontianak Malay
2569	PNK-20090307-BES	69	Middle Indonesia - Pontianak	2009-03-07	Pontianak	West Kalimantan	-0.027853	109.341581	Conversation	NA	Spoken	Natural	a conversation talking about Bayu's experience in hunting and how to breed fish, shrimp and crab	1:17:24	1300	8868	West Kalimantan Malayic (Balai Berkuak, Sambas, Pontianak Malay)	22	Middle Indonesia Project	NA	99	Primary	1	1	Pontianak Malay
2570	PNK-20090318-YUD	69	Middle Indonesia - Pontianak	2009-03-18	Pontianak	West Kalimantan	-0.027853	109.341581	Conversation	NA	Spoken	Natural	having conversation in Padang Arafah's Mini Market (the second floor, secretariat of Lembaga Pendidikan Insan Cerdas Kalimantan Barat) talking about lectures, tour place Tanjung Batu in Sambas regency dan Bukit Kelam in Sintang regence, dan teacher.	1:30:54	2332	8763	West Kalimantan Malayic (Balai Berkuak, Sambas, Pontianak Malay)	22	Middle Indonesia Project	NA	99	Primary	1	1	Pontianak Malay
2571	PNK-20090321-YUD	69	Middle Indonesia - Pontianak	2009-03-21	Pontianak	West Kalimantan	-0.027853	109.341581	Conversation	NA	Spoken	Natural	having conversation in Sari Bento Cafetaria, talking about initiating Multiculturalism Education in West Kalimantan.	1:37:08	2803	11607	West Kalimantan Malayic (Balai Berkuak, Sambas, Pontianak Malay)	22	Middle Indonesia Project	NA	99	Primary	1	1	Indonesian
2572	PNK-20090324-YUD	69	Middle Indonesia - Pontianak	2009-03-24	Pontianak	West Kalimantan	-0.027853	109.341581	Conversation	NA	Spoken	Natural	having conversation in dean of FKIP Untan's office, talking about writing, teacher and succesful.	0:40:23	1043	4967	West Kalimantan Malayic (Balai Berkuak, Sambas, Pontianak Malay)	22	Middle Indonesia Project	NA	99	Primary	1	1	Pontianak Malay
2573	PNK-20090330a-YUD	69	Middle Indonesia - Pontianak	2009-03-30	Pontianak	West Kalimantan	-0.027853	109.341581	Conversation	NA	Spoken	Natural	having conversation in Azhumy board, talking about lecture and Moslem's Student Association (Himpunan Mahasiswa Islam)	1:16:21	2468	10584	West Kalimantan Malayic (Balai Berkuak, Sambas, Pontianak Malay)	22	Middle Indonesia Project	NA	99	Primary	2	2	211-Pontianak Malay__224-Sambas Malay
2574	PNK-20090330b-YUD	69	Middle Indonesia - Pontianak	2009-03-30	Pontianak	West Kalimantan	-0.027853	109.341581	Conversation	NA	Spoken	Natural	having conversationn at Voluntary Corps secretariat on Student Activity Center in Universitas Tanjungpura, talking about lecture, university student organization and creativity.	1:35:43	3433	16801	West Kalimantan Malayic (Balai Berkuak, Sambas, Pontianak Malay)	22	Middle Indonesia Project	NA	99	Primary	1	1	Pontianak Malay
2575	PNK-20090401-YUD	69	Middle Indonesia - Pontianak	2009-04-01	Pontianak	West Kalimantan	-0.027853	109.341581	Conversation	NA	Spoken	Natural	having conversation at Dr. Aloysius Mering's office ini Education Agency of West Kalimantan Province, talking about Multiculturalism Education in West Kalimantan Development Planning.	0:40:50	818	3947	West Kalimantan Malayic (Balai Berkuak, Sambas, Pontianak Malay)	22	Middle Indonesia Project	NA	99	Primary	1	1	Indonesian
2576	PNK-20090402-YUD	69	Middle Indonesia - Pontianak	2009-04-02	Pontianak	West Kalimantan	-0.027853	109.341581	Conversation	NA	Spoken	Natural	having conversation at YULPNK's house, talking about PKS (Partai Keadilan Sejahtera) and YULPNK's experience.	1:34:48	2984	13325	West Kalimantan Malayic (Balai Berkuak, Sambas, Pontianak Malay)	22	Middle Indonesia Project	NA	99	Primary	1	1	Pontianak Malay
2577	PNK-20090408-BES	69	Middle Indonesia - Pontianak	2009-04-08	Pontianak	West Kalimantan	-0.027853	109.341581	Conversation	NA	Spoken	Natural	a conversation talking about Riska's family and working	0:42:50	681	4551	West Kalimantan Malayic (Balai Berkuak, Sambas, Pontianak Malay)	22	Middle Indonesia Project	NA	99	Primary	1	1	Pontianak Malay
2578	PNK-20090412-BES	69	Middle Indonesia - Pontianak	2009-04-12	Pontianak	West Kalimantan	-0.027853	109.341581	Conversation	NA	Spoken	Natural	a conversation in the afternoon, talking about Lia's study and her boy friend	0:52:20	784	5258	West Kalimantan Malayic (Balai Berkuak, Sambas, Pontianak Malay)	22	Middle Indonesia Project	NA	99	Primary	1	1	Pontianak Malay
2579	PNK-20090420-BES	69	Middle Indonesia - Pontianak	2009-04-20	Pontianak	West Kalimantan	-0.027853	109.341581	Conversation	NA	Spoken	Natural	a conversation talking about how to be an entrepreneur	1:09:30	1257	7560	West Kalimantan Malayic (Balai Berkuak, Sambas, Pontianak Malay)	22	Middle Indonesia Project	NA	99	Primary	1	1	Pontianak Malay
2580	PNK-20090424-BES	69	Middle Indonesia - Pontianak	2009-04-24	Pontianak	West Kalimantan	-0.027853	109.341581	Conversation	NA	Spoken	Natural	a conversation in the evening talking about her study	1:32:09	1392	10212	West Kalimantan Malayic (Balai Berkuak, Sambas, Pontianak Malay)	22	Middle Indonesia Project	NA	99	Primary	1	1	Pontianak Malay
2581	PNK-20090428-BES	69	Middle Indonesia - Pontianak	2009-04-28	Pontianak	West Kalimantan	-0.027853	109.341581	Conversation	NA	Spoken	Natural	a conversation inKapuas River side and talking about Iyan's fishing experience and his childhood	1:13:02	1118	9909	West Kalimantan Malayic (Balai Berkuak, Sambas, Pontianak Malay)	22	Middle Indonesia Project	NA	99	Primary	1	1	Pontianak Malay
2582	PNK-20090501-BES	69	Middle Indonesia - Pontianak	2009-05-01	Pontianak	West Kalimantan	-0.027853	109.341581	Conversation	NA	Spoken	Natural	a conversation in the afternoon in the afternoon, talking about experiencies and stories.	1:01:05	1179	9385	West Kalimantan Malayic (Balai Berkuak, Sambas, Pontianak Malay)	22	Middle Indonesia Project	NA	99	Primary	1	1	Pontianak Malay
2583	PNK-20090615-BES	69	Middle Indonesia - Pontianak	2009-06-15	Pontianak	West Kalimantan	-0.027853	109.341581	Conversation	NA	Spoken	Natural	a conversation in the evening talking about Arang Limbung village	0:52:54	1085	7147	West Kalimantan Malayic (Balai Berkuak, Sambas, Pontianak Malay)	22	Middle Indonesia Project	NA	99	Primary	1	1	Pontianak Malay
2584	PNK-20090617-YUD	69	Middle Indonesia - Pontianak	2009-06-17	Pontianak	West Kalimantan	-0.027853	109.341581	Conversation	NA	Spoken	Natural	having conversation at STAIN Pontianak's hall, talking about lecture, life experience and  'Ketika Cinta Bertasbih' film and novel.	1:08:26	1925	9090	West Kalimantan Malayic (Balai Berkuak, Sambas, Pontianak Malay)	22	Middle Indonesia Project	NA	99	Primary	1	1	Pontianak Malay
2585	PNK-20090619-BES	69	Middle Indonesia - Pontianak	2009-06-19	Pontianak	West Kalimantan	-0.027853	109.341581	Conversation	NA	Spoken	Natural	a conversation in the afternoon talking about Masni's family and Ika's school activities	1:01:51	1092	7926	West Kalimantan Malayic (Balai Berkuak, Sambas, Pontianak Malay)	22	Middle Indonesia Project	NA	99	Primary	1	1	Pontianak Malay
2586	PNK-20090705-BES	69	Middle Indonesia - Pontianak	2009-07-05	Pontianak	West Kalimantan	-0.027853	109.341581	Conversation	NA	Spoken	Natural	a conversation talking about crocodiles in Kapuas river are descend oh human	1:17:40	1121	9683	West Kalimantan Malayic (Balai Berkuak, Sambas, Pontianak Malay)	22	Middle Indonesia Project	NA	99	Primary	1	1	Pontianak Malay
2587	PNK-20090707-BES	69	Middle Indonesia - Pontianak	2009-07-07	Pontianak	West Kalimantan	-0.027853	109.341581	Conversation	NA	Spoken	Natural	a conversation in the afternoon talking about games in playstation	0:31:29	583	3484	West Kalimantan Malayic (Balai Berkuak, Sambas, Pontianak Malay)	22	Middle Indonesia Project	NA	99	Primary	1	1	Pontianak Malay
2588	PNK-20090710-BES	69	Middle Indonesia - Pontianak	2009-07-10	Pontianak	West Kalimantan	-0.027853	109.341581	Conversation	NA	Spoken	Natural	a conversation happened in Aiga's house, talking about Aiga's job and her family	0:31:39	561	4790	West Kalimantan Malayic (Balai Berkuak, Sambas, Pontianak Malay)	22	Middle Indonesia Project	NA	99	Primary	1	1	Pontianak Malay
2589	PNK-20090717-BES	69	Middle Indonesia - Pontianak	2009-07-17	Pontianak	West Kalimantan	-0.027853	109.341581	Conversation	NA	Spoken	Natural	a conversation in the afternoon talking aboutYohana's daily activities	0:59:39	980	7702	West Kalimantan Malayic (Balai Berkuak, Sambas, Pontianak Malay)	22	Middle Indonesia Project	NA	99	Primary	1	1	Pontianak Malay
2590	PNK-20090720-BES	69	Middle Indonesia - Pontianak	2009-07-20	Pontianak	West Kalimantan	-0.027853	109.341581	Conversation	NA	Spoken	Natural	a conversation in the evening and talking about teen social life	0:46:26	690	6870	West Kalimantan Malayic (Balai Berkuak, Sambas, Pontianak Malay)	22	Middle Indonesia Project	NA	99	Primary	1	1	Pontianak Malay
2591	PNK-20090721-BES	69	Middle Indonesia - Pontianak	2009-07-21	Pontianak	West Kalimantan	-0.027853	109.341581	Conversation	NA	Spoken	Natural	a conversation talking about Rahma's childs and people around Rahma and Nati	1:15:51	1651	14062	West Kalimantan Malayic (Balai Berkuak, Sambas, Pontianak Malay)	22	Middle Indonesia Project	NA	99	Primary	1	1	Pontianak Malay
2592	PNK-20090724-BES	69	Middle Indonesia - Pontianak	2009-07-24	Pontianak	West Kalimantan	-0.027853	109.341581	Conversation	NA	Spoken	Natural	a conversation talking about Nurhayati's neighbor life and Kanida's life	0:56:52	1115	8289	West Kalimantan Malayic (Balai Berkuak, Sambas, Pontianak Malay)	22	Middle Indonesia Project	NA	99	Primary	1	1	Pontianak Malay
2593	PNK-20090906-YUD	69	Middle Indonesia - Pontianak	2009-09-06	Pontianak	West Kalimantan	-0.027853	109.341581	Conversation	NA	Spoken	Natural	having conversation at Secretariat of Tanjungpura University Student Cooperation, talking about lecture and student organization in university.	0:57:06	1738	8283	West Kalimantan Malayic (Balai Berkuak, Sambas, Pontianak Malay)	22	Middle Indonesia Project	NA	99	Primary	1	1	Pontianak Malay
2594	PNK-20090907-YUD	69	Middle Indonesia - Pontianak	2009-09-07	Pontianak	West Kalimantan	-0.027853	109.341581	Conversation	NA	Spoken	Natural	having conversation at Pdg.Arafah Minimarket in Pontianak, talking about RUSPNK's life, marriage, shalat Tarawih, shalat Wirit and Lebaran.	0:55:43	1490	5453	West Kalimantan Malayic (Balai Berkuak, Sambas, Pontianak Malay)	22	Middle Indonesia Project	NA	99	Primary	1	1	Pontianak Malay
2595	PNK-20090909-BES	69	Middle Indonesia - Pontianak	2009-09-09	Pontianak	West Kalimantan	-0.027853	109.341581	Conversation	NA	Spoken	Natural	a conversation in the evening talking about Nila's friends	0:43:41	934	8112	West Kalimantan Malayic (Balai Berkuak, Sambas, Pontianak Malay)	22	Middle Indonesia Project	NA	99	Primary	1	1	Pontianak Malay
2596	PNK-20090912-YUD	69	Middle Indonesia - Pontianak	2009-09-12	Pontianak	West Kalimantan	-0.027853	109.341581	Conversation	NA	Spoken	Natural	having conversation at Purnama Agung VII street in Pontianak, talking about adolescent life in Landak regency.	1:03:06	1787	9510	West Kalimantan Malayic (Balai Berkuak, Sambas, Pontianak Malay)	22	Middle Indonesia Project	NA	99	Primary	1	1	Pontianak Malay
2597	PNK-20090914-YUD	69	Middle Indonesia - Pontianak	2009-09-14	Pontianak	West Kalimantan	-0.027853	109.341581	Conversation	NA	Spoken	Natural	having conversation in FKIP Untan's garden, talking about INDPNK's activities and Pontianak Malay Language.	1:15:20	2606	10374	West Kalimantan Malayic (Balai Berkuak, Sambas, Pontianak Malay)	22	Middle Indonesia Project	NA	99	Primary	1	1	Pontianak Malay
2598	PNK-20090916-BES	69	Middle Indonesia - Pontianak	2009-09-16	Pontianak	West Kalimantan	-0.027853	109.341581	Conversation	NA	Spoken	Natural	a conversation in Gitananda garden and talking about the situation in Gitananda garden	1:07:06	1082	8647	West Kalimantan Malayic (Balai Berkuak, Sambas, Pontianak Malay)	22	Middle Indonesia Project	NA	99	Primary	1	1	Pontianak Malay
2599	PNK-20091028-YUD	69	Middle Indonesia - Pontianak	2009-10-28	Sekadau	West Kalimantan	NA	NA	Conversation	NA	Spoken	Natural	having conversation in Sekadau, talking about UMAPNK's biography, formation and develompent of Sekadau Regency.	0:53:45	1241	6575	West Kalimantan Malayic (Balai Berkuak, Sambas, Pontianak Malay)	22	Middle Indonesia Project	NA	99	Primary	1	1	Indonesian
2600	PNK-20091111-YUD	69	Middle Indonesia - Pontianak	2009-11-11	Pontianak	West Kalimantan	-0.027853	109.341581	Conversation	NA	Spoken	Natural	having conversation in Pontianak, talking about experience, last activities and business plan.	0:45:34	1669	7306	West Kalimantan Malayic (Balai Berkuak, Sambas, Pontianak Malay)	22	Middle Indonesia Project	NA	99	Primary	1	1	Pontianak Malay
2601	PNK-20091112-BES	69	Middle Indonesia - Pontianak	2009-11-12	Pontianak	West Kalimantan	-0.027853	109.341581	Conversation	NA	Spoken	Natural	a conversation in the evening in handphone counter, talking about Fitra's and Aldi's life.	0:44:38	960	6777	West Kalimantan Malayic (Balai Berkuak, Sambas, Pontianak Malay)	22	Middle Indonesia Project	NA	99	Primary	1	1	Pontianak Malay
2602	PNK-20091116-BES	69	Middle Indonesia - Pontianak	2009-11-16	Pontianak	West Kalimantan	-0.027853	109.341581	Conversation	NA	Spoken	Natural	a conversation in Rumpi talking about theater Exski	1:02:16	1071	7482	West Kalimantan Malayic (Balai Berkuak, Sambas, Pontianak Malay)	22	Middle Indonesia Project	NA	99	Primary	1	1	Pontianak Malay
2603	PNK-20091122-YUD	69	Middle Indonesia - Pontianak	2009-11-22	Pontianak	West Kalimantan	-0.027853	109.341581	Conversation	NA	Spoken	Natural	having conversation in Pontianak, talking about non-government organization, Indonesian manpower provider company, politic and education.	1:18:44	2638	12010	West Kalimantan Malayic (Balai Berkuak, Sambas, Pontianak Malay)	22	Middle Indonesia Project	NA	99	Primary	1	1	Pontianak Malay
2604	PNK-20091123-YUD	69	Middle Indonesia - Pontianak	2009-11-23	Sekadau	West Kalimantan	NA	NA	Conversation	NA	Spoken	Natural	having conversation in Borneo Restaurant Sekadau, talking about Forum Komunikasi Mahasiswa Sekadau (FOKMAS) and government and development in Sekadau regency.	1:32:13	2132	10223	West Kalimantan Malayic (Balai Berkuak, Sambas, Pontianak Malay)	22	Middle Indonesia Project	NA	99	Primary	1	1	Pontianak Malay
2605	PNK-20091206-YUD	69	Middle Indonesia - Pontianak	2009-12-06	Pontianak	West Kalimantan	-0.027853	109.341581	Conversation	NA	Spoken	Natural	having conversation in Pontianak, talking about Forum Komunikasi Mahasiswa Dayak Kabupaten Sekadau (FMDKS) and development in Sekadau regency.	0:58:48	1646	7827	West Kalimantan Malayic (Balai Berkuak, Sambas, Pontianak Malay)	22	Middle Indonesia Project	NA	99	Primary	1	1	Pontianak Malay
2606	PNK-20091213-BES	69	Middle Indonesia - Pontianak	2009-12-13	Pontianak	West Kalimantan	-0.027853	109.341581	Conversation	NA	Spoken	Natural	a conversation in the evening talking about football and Markus's home town	0:49:00	822	6201	West Kalimantan Malayic (Balai Berkuak, Sambas, Pontianak Malay)	22	Middle Indonesia Project	NA	99	Primary	1	1	Pontianak Malay
2607	PNK-20100127-BES	69	Middle Indonesia - Pontianak	2010-01-27	Pontianak	West Kalimantan	-0.027853	109.341581	Conversation	NA	Spoken	Natural	a conversation in Asnawati's house talking about daily activities	1:00:46	996	7949	West Kalimantan Malayic (Balai Berkuak, Sambas, Pontianak Malay)	22	Middle Indonesia Project	NA	99	Primary	1	1	Pontianak Malay
2814	MAL-20110730	76	Pontianak Malay	2011-07-30	Pontianak	West Kalimantan	-0.027853	109.341581	Conversation	Personal	Spoken	Natural	Rekaman diambil di rumah kediaman LNL salah satu speaker di pusat kota Pontianak. Topik rekaman adalah mengenai seputar kuliah seni yang digeluti speaker DEK dan seputar budaya melayu di kota Mempawah yaitu salah satu ibukota kabupaten di Kalbar yang mayoritas penduduknya adalah melayu.	0:20:46.586	600	3082	West Kalimantan Malayic (Balai Berkuak, Sambas, Pontianak Malay)	32	Languages of Western Borneo Documentation Project	NA	18	Primary	1	1	Pontianak Malay
2815	MLY-20081124-PNK	76	Pontianak Malay	2008-11-24	Pontianak	West Kalimantan	-0.027853	109.341581	Conversation	Personal	Spoken	Natural	Rekaman berlangsung di rumah Informan, tiga puluh meter dari pinggir sungai kapuas, dibelakang rumah ada jalan gang yang lumayan ramai	0:26:22	887	3829	West Kalimantan Malayic (Balai Berkuak, Sambas, Pontianak Malay)	32	Languages of Western Borneo Documentation Project	NA	18	Primary	1	1	Pontianak Malay
2816	PNK-20090224-a	76	Pontianak Malay	2009-02-24	Pontianak, di pinggir kota dan agak terpencil dan merupakan daerah pengembangan.	West Kalimantan	NA	NA	Conversation	NA	Spoken	Natural	Rekaman di ambil di rumah Haji Soukani Fouzi, walaupun letak rumahnya di pinggiran kota Pontianak, tetapi dekat dengan jalan raya. Sehingga sering terganggu suara kendaraan yang berlalu-lalang. Di ruang tengah rumahnya, istrinya sedang mengajar  anaknya yang belajar. Jadi kadang suara Bu Sowkani Fouzi dan anak-anak masuk ke dalam rekaman.	0:18:33	612	2755	West Kalimantan Malayic (Balai Berkuak, Sambas, Pontianak Malay)	32	Languages of Western Borneo Documentation Project	NA	18	Primary	1	1	Pontianak Malay
2817	PNK-20090224-b	76	Pontianak Malay	2009-02-24	Pontianak	West Kalimantan	-0.027853	109.341581	Conversation	NA	Spoken	Natural	Rekaman di ambil di rumah informan, IDA. Rekaman diambil pada sore hari sekitar jam empat sore dan saat rumahnya sedang sangat sepi. jadi rekaman dapat diambil dengan aman tanpa suara berisik. Hanya saja terkadang suara kendaraan motor yang lewat yang agak mengganggu rekaman.	0:20:03	979	3601	West Kalimantan Malayic (Balai Berkuak, Sambas, Pontianak Malay)	32	Languages of Western Borneo Documentation Project	NA	18	Primary	1	1	Pontianak Malay
2818	PNK-20090225	76	Pontianak Malay	2009-02-25	Pontianak, letak rumahnya agak jauh dari pusat kota dan rumahnya di seberang sungai.	West Kalimantan	NA	NA	Conversation	NA	Spoken	Natural	rekaman dilakukan di rumah speaker, agak jauh dari pusat kota di pinggiran sungai Kapuas. beruntung kapal bermotor tidak banyak lewat dan posisi rumah tidak menghadap langsung ke arah sungai. Speaker punya seorang anak berumur tiga tahun, nakal dan sangat aktif. suara microphone tidak terlalu bersih karena angin agak kencang dan rekaman dilakukan di beranda rumahnya.	0:12:48	473	2097	West Kalimantan Malayic (Balai Berkuak, Sambas, Pontianak Malay)	32	Languages of Western Borneo Documentation Project	NA	18	Primary	1	1	Pontianak Malay
